"","Country","Method","Energy.type","Last.stage","Unit","Machine","Eu.product","Quantity","Maximum.values","Year","phi"
"277","World","PCM","E","Final","ktoe","Biodiesel cars","MD","phi.u",NA,"1960",1
"278","World","PCM","E","Final","ktoe","Electric trains","MD","phi.u",NA,"1960",1
"279","World","PCM","E","Final","ktoe","Electric cars","MD","phi.u",NA,"1960",1
"280","World","PCM","E","Final","ktoe","Electric lights","Light","phi.u",NA,"1960",0.9
"281","World","PCM","E","Final","ktoe","Industrial electric heaters","HTH.1600.C","phi.u",NA,"1960",0.840829618556976
"282","World","PCM","E","Final","ktoe","Industrial heat/furnace","HTH.1200.C","phi.u",NA,"1960",0.797610562400299
"283","World","PCM","E","Final","ktoe","Industrial electric heaters","HTH.1200.C","phi.u",NA,"1960",0.797610562400299
"284","World","PCM","E","Final","ktoe","Industrial heat/furnace","HTH.1000.C","phi.u",NA,"1960",0.765817067902447
"285","World","PCM","E","Final","ktoe","Industrial electric heaters","HTH.1000.C","phi.u",NA,"1960",0.765817067902447
"286","World","PCM","E","Final","ktoe","Industrial heat/furnace","HTH.800.C","phi.u",NA,"1960",0.72217304197922
"287","World","PCM","E","Final","ktoe","Industrial electric heaters","HTH.800.C","phi.u",NA,"1960",0.72217304197922
"288","World","PCM","E","Final","ktoe","Industrial heat/furnace","HTH.600.C","phi.u",NA,"1960",0.658535188684648
"289","World","PCM","E","Final","ktoe","Industrial electric heaters","HTH.600.C","phi.u",NA,"1960",0.658535188684648
"290","World","PCM","E","Final","ktoe","Industrial heat/furnace","HTH.550.C","phi.u",NA,"1960",0.637793840733767
"291","World","PCM","E","Final","ktoe","Industrial heat/furnace","HTH.500.C","phi.u",NA,"1960",0.614369785940633
"292","World","PCM","E","Final","ktoe","Industrial electric heaters","HTH.500.C","phi.u",NA,"1960",0.614369785940633
"293","World","PCM","E","Final","ktoe","Industrial heat/furnace","MTH.200.C","phi.u",NA,"1960",0.369861566099546
"294","World","PCM","E","Final","ktoe","Industrial electric heaters","MTH.200.C","phi.u",NA,"1960",0.369861566099546
"295","World","PCM","E","Final","ktoe","Industrial heat/furnace","MTH.150.C","phi.u",NA,"1960",0.295403521209973
"296","World","PCM","E","Final","ktoe","Industrial electric heaters","MTH.150.C","phi.u",NA,"1960",0.295403521209973
"297","World","PCM","E","Final","ktoe","Industrial heat/furnace","MTH.120.C","phi.u",NA,"1960",0.241638051634236
"298","World","PCM","E","Final","ktoe","Industrial electric heaters","MTH.120.C","phi.u",NA,"1960",0.241638051634236
"299","World","PCM","E","Final","ktoe","Industrial heat/furnace","MTH.100.C","phi.u",NA,"1960",0.200991558354549
"300","World","PCM","E","Final","ktoe","Industrial electric heaters","MTH.100.C","phi.u",NA,"1960",0.200991558354549
"301","World","PCM","E","Final","ktoe","Industrial heat/furnace","NTH.100.C","phi.u",NA,"1960",0.200991558354549
"302","World","PCM","E","Final","ktoe","Heat T assignment","LTH.50.C","phi.u",NA,"1960",0.0773634535045644
"303","World","PCM","E","Final","ktoe","Domestic heat/furnace","LTH.20.C","phi.u",NA,"1960",0.0167700821734027
"304","World","PCM","E","Final","ktoe","Industrial heat/furnace","LTH.20.C","phi.u",NA,"1960",0.0167700821734027
"305","World","PCM","E","Final","ktoe","Heat T assignment","LTH.20.C","phi.u",NA,"1960",0.0167700821734027
"306","World","PCM","E","Final","ktoe","Domestic electric heaters","LTH.20.C","phi.u",NA,"1960",0.0167700821734027
"307","World","PCM","E","Final","ktoe","Commercial electric heaters","LTH.20.C","phi.u",NA,"1960",0.0167700821734027
"308","World","PCM","E","Final","ktoe","Non-energy","Additives/blending components [of Oil and gas extraction]","phi.u",NA,"1960",1
"309","World","PCM","E","Final","ktoe","Non-energy","Anthracite [of Coal mines]","phi.u",NA,"1960",1
"310","World","PCM","E","Final","ktoe","Non-energy","Aviation gasoline","phi.u",NA,"1960",1
"311","World","PCM","E","Final","ktoe","Non-energy","Biogases","phi.u",NA,"1960",1
"312","World","PCM","E","Final","ktoe","Non-energy","Bitumen","phi.u",NA,"1960",1
"313","World","PCM","E","Final","ktoe","Non-energy","BKB","phi.u",NA,"1960",1
"314","World","PCM","E","Final","ktoe","Non-energy","Blast furnace gas","phi.u",NA,"1960",1
"315","World","PCM","E","Final","ktoe","Non-energy","Brown coal (if no detail) [of Coal mines]","phi.u",NA,"1960",1
"316","World","PCM","E","Final","ktoe","Non-energy","Coal tar","phi.u",NA,"1960",1
"317","World","PCM","E","Final","ktoe","Non-energy","Coke oven coke","phi.u",NA,"1960",1
"318","World","PCM","E","Final","ktoe","Non-energy","Coke oven gas","phi.u",NA,"1960",1
"319","World","PCM","E","Final","ktoe","Non-energy","Coking coal [of Coal mines]","phi.u",NA,"1960",1
"320","World","PCM","E","Final","ktoe","Non-energy","Crude oil [of Oil and gas extraction]","phi.u",NA,"1960",1
"321","World","PCM","E","Final","ktoe","Non-energy","Electricity","phi.u",NA,"1960",1
"322","World","PCM","E","Final","ktoe","Non-energy","Ethane","phi.u",NA,"1960",1
"323","World","PCM","E","Final","ktoe","Non-energy","Fuel oil","phi.u",NA,"1960",1
"324","World","PCM","E","Final","ktoe","Non-energy","Gas coke","phi.u",NA,"1960",1
"325","World","PCM","E","Final","ktoe","Non-energy","Gas works gas","phi.u",NA,"1960",1
"326","World","PCM","E","Final","ktoe","Non-energy","Gas/diesel oil excl. biofuels","phi.u",NA,"1960",1
"327","World","PCM","E","Final","ktoe","Non-energy","Hard coal (if no detail) [of Coal mines]","phi.u",NA,"1960",1
"328","World","PCM","E","Final","ktoe","Non-energy","Heat","phi.u",NA,"1960",1
"329","World","PCM","E","Final","ktoe","Non-energy","Kerosene type jet fuel excl. biofuels","phi.u",NA,"1960",1
"330","World","PCM","E","Final","ktoe","Non-energy","Lignite [of Coal mines]","phi.u",NA,"1960",1
"331","World","PCM","E","Final","ktoe","Non-energy","Liquefied petroleum gases (LPG)","phi.u",NA,"1960",1
"332","World","PCM","E","Final","ktoe","Air conditioners","LTC.15.C","phi.u",NA,"1960",0.0335401643468053
"333","World","PCM","E","Final","ktoe","Non-energy","Lubricants","phi.u",NA,"1960",1
"334","World","PCM","E","Final","ktoe","Non-energy","Motor gasoline excl. biofuels","phi.u",NA,"1960",1
"335","World","PCM","E","Final","ktoe","Non-energy","Naphtha","phi.u",NA,"1960",1
"336","World","PCM","E","Final","ktoe","Non-energy","Natural gas [of Oil and gas extraction]","phi.u",NA,"1960",1
"337","World","PCM","E","Final","ktoe","Non-energy","Natural gas liquids [of Oil and gas extraction]","phi.u",NA,"1960",1
"338","World","PCM","E","Final","ktoe","Non-energy","Non-specified primary biofuels and waste","phi.u",NA,"1960",1
"339","World","PCM","E","Final","ktoe","Non-energy","Oil shale and oil sands [of Oil and gas extraction]","phi.u",NA,"1960",1
"340","World","PCM","E","Final","ktoe","Non-energy","Other bituminous coal [of Coal mines]","phi.u",NA,"1960",1
"341","World","PCM","E","Final","ktoe","Non-energy","Other kerosene","phi.u",NA,"1960",1
"342","World","PCM","E","Final","ktoe","Non-energy","Other oil products","phi.u",NA,"1960",1
"343","World","PCM","E","Final","ktoe","Non-energy","Other recovered gases","phi.u",NA,"1960",1
"344","World","PCM","E","Final","ktoe","Non-energy","Paraffin waxes","phi.u",NA,"1960",1
"345","World","PCM","E","Final","ktoe","Non-energy","Patent fuel","phi.u",NA,"1960",1
"346","World","PCM","E","Final","ktoe","Non-energy","Peat","phi.u",NA,"1960",1
"347","World","PCM","E","Final","ktoe","Non-energy","Peat products","phi.u",NA,"1960",1
"348","World","PCM","E","Final","ktoe","Non-energy","Petroleum coke","phi.u",NA,"1960",1
"349","World","PCM","E","Final","ktoe","Non-energy","Primary solid biofuels","phi.u",NA,"1960",1
"350","World","PCM","E","Final","ktoe","Non-energy","Refinery feedstocks","phi.u",NA,"1960",1
"351","World","PCM","E","Final","ktoe","Non-energy","Refinery gas","phi.u",NA,"1960",1
"352","World","PCM","E","Final","ktoe","Non-energy","Sub-bituminous coal [of Coal mines]","phi.u",NA,"1960",1
"353","World","PCM","E","Final","ktoe","Non-energy","White spirit & SBP","phi.u",NA,"1960",1
"354","CHN","PCM","E","Final","ktoe","Industrial electric motors","MD","phi.u",NA,"1961",NA
"355","CHN","PCM","E","Final","ktoe","Diesel cars","MD","phi.u",NA,"1961",NA
"356","CHN","PCM","E","Final","ktoe","Petrol cars","MD","phi.u",NA,"1961",NA
"357","CHN","PCM","E","Final","ktoe","Tractors","MD","phi.u",NA,"1961",NA
"358","CHN","PCM","E","Final","ktoe","Industry static diesel engines","MD","phi.u",NA,"1961",NA
"359","CHN","PCM","E","Final","ktoe","Steam (coal) trains","MD","phi.u",NA,"1961",NA
"360","CHN","PCM","E","Final","ktoe","Boat engines","MD","phi.u",NA,"1961",NA
"361","CHN","PCM","E","Final","ktoe","Airplanes","MD","phi.u",NA,"1961",NA
"362","CHN","PCM","E","Final","ktoe","Diesel trains","MD","phi.u",NA,"1961",NA
"363","CHN","PCM","E","Final","ktoe","Electric trains","MD","phi.u",NA,"1961",NA
"364","CHN","PCM","E","Final","ktoe","Electric cars","MD","phi.u",NA,"1961",NA
"365","CHN","PCM","E","Final","ktoe","Biogasoline cars","MD","phi.u",NA,"1961",NA
"366","CHN","PCM","E","Final","ktoe","Commercial electric motors","MD","phi.u",NA,"1961",NA
"367","CHN","PCM","E","Final","ktoe","Domestic electric motors","MD","phi.u",NA,"1961",NA
"368","CHN","PCM","E","Final","ktoe","Biodiesel cars","MD","phi.u",NA,"1961",NA
"369","CHN","PCM","E","Final","ktoe","Industry static gas engines","MD","phi.u",NA,"1961",NA
"370","CHN","PCM","E","Final","ktoe","Steam (coal) boats","MD","phi.u",NA,"1961",NA
"371","CHN","PCM","E","Final","ktoe","Electric lights","Light","phi.u",NA,"1961",NA
"372","CHN","PCM","E","Final","ktoe","Town gas light","Light","phi.u",NA,"1961",NA
"373","CHN","PCM","E","Final","ktoe","Coal/Oil Light","Light","phi.u",NA,"1961",NA
"374","CHN","PCM","E","Final","ktoe","Industrial heat/furnace","HTH.600.C","phi.u",NA,"1961",NA
"375","CHN","PCM","E","Final","ktoe","Heat T assignment","HTH.600.C","phi.u",NA,"1961",NA
"376","CHN","PCM","E","Final","ktoe","Industrial heat/furnace","MTH.200.C","phi.u",NA,"1961",NA
"377","CHN","PCM","E","Final","ktoe","Industrial electric heaters","MTH.200.C","phi.u",NA,"1961",NA
"378","CHN","PCM","E","Final","ktoe","Heat T assignment","MTH.200.C","phi.u",NA,"1961",NA
"379","CHN","PCM","E","Final","ktoe","Industrial heat/furnace","MTH.100.C","phi.u",NA,"1961",NA
"380","CHN","PCM","E","Final","ktoe","Industrial electric heaters","MTH.100.C","phi.u",NA,"1961",NA
"381","CHN","PCM","E","Final","ktoe","Heat T assignment","MTH.100.C","phi.u",NA,"1961",NA
"382","CHN","PCM","E","Final","ktoe","Commercial electric heaters","MTH.100.C","phi.u",NA,"1961",NA
"383","CHN","PCM","E","Final","ktoe","Domestic electric heaters","MTH.100.C","phi.u",NA,"1961",NA
"384","CHN","PCM","E","Final","ktoe","Domestic electric heaters","LTH.50.C","phi.u",NA,"1961",NA
"385","CHN","PCM","E","Final","ktoe","Domestic heat/furnace","LTH.20.C","phi.u",NA,"1961",NA
"386","CHN","PCM","E","Final","ktoe","Air conditioners","LTH.20.C","phi.u",NA,"1961",NA
"387","CHN","PCM","E","Final","ktoe","Commercial heat/furnace","LTH.20.C","phi.u",NA,"1961",NA
"388","CHN","PCM","E","Final","ktoe","Industrial heat/furnace","LTH.20.C","phi.u",NA,"1961",NA
"389","CHN","PCM","E","Final","ktoe","Domestic electric heaters","LTH.20.C","phi.u",NA,"1961",NA
"390","CHN","PCM","E","Final","ktoe","Heat T assignment","LTH.20.C","phi.u",NA,"1961",NA
"391","CHN","PCM","E","Final","ktoe","Commercial electric heaters","LTH.20.C","phi.u",NA,"1961",NA
"392","CHN","PCM","E","Final","ktoe","Refrigerators","LTH.0.C","phi.u",NA,"1961",NA
"393","CHN","PCM","E","Final","ktoe","Non-energy","Bitumen","phi.u",NA,"1961",NA
"394","CHN","PCM","E","Final","ktoe","Non-energy","Coal tar","phi.u",NA,"1961",NA
"395","CHN","PCM","E","Final","ktoe","Non-energy","Coke oven coke","phi.u",NA,"1961",NA
"396","CHN","PCM","E","Final","ktoe","Non-energy","Coke oven gas","phi.u",NA,"1961",NA
"397","CHN","PCM","E","Final","ktoe","Non-energy","Coking coal [of Coal mines]","phi.u",NA,"1961",NA
"398","CHN","PCM","E","Final","ktoe","Non-energy","Crude oil [of Oil and gas extraction]","phi.u",NA,"1961",NA
"399","CHN","PCM","E","Final","ktoe","Non-energy","Electricity","phi.u",NA,"1961",NA
"400","CHN","PCM","E","Final","ktoe","Electrolytic machines","Electrolysis","phi.u",NA,"1961",NA
"401","CHN","PCM","E","Final","ktoe","Electronic devices","Electronics","phi.u",NA,"1961",NA
"402","CHN","PCM","E","Final","ktoe","Non-energy","Fuel oil","phi.u",NA,"1961",NA
"403","CHN","PCM","E","Final","ktoe","Non-energy","Gas/diesel oil excl. biofuels","phi.u",NA,"1961",NA
"404","CHN","PCM","E","Final","ktoe","Non-energy","Liquefied petroleum gases (LPG)","phi.u",NA,"1961",NA
"405","CHN","PCM","E","Final","ktoe","Non-energy","Lubricants","phi.u",NA,"1961",NA
"406","CHN","PCM","E","Final","ktoe","Non-energy","Motor gasoline excl. biofuels","phi.u",NA,"1961",NA
"407","CHN","PCM","E","Final","ktoe","Non-energy","Naphtha","phi.u",NA,"1961",NA
"408","CHN","PCM","E","Final","ktoe","Non-energy","Natural gas [of Oil and gas extraction]","phi.u",NA,"1961",NA
"409","CHN","PCM","E","Final","ktoe","Non-energy","Other bituminous coal [of Coal mines]","phi.u",NA,"1961",NA
"410","CHN","PCM","E","Final","ktoe","Non-energy","Other kerosene","phi.u",NA,"1961",NA
"411","CHN","PCM","E","Final","ktoe","Non-energy","Other oil products","phi.u",NA,"1961",NA
"412","CHN","PCM","E","Final","ktoe","Non-energy","Paraffin waxes","phi.u",NA,"1961",NA
"413","CHN","PCM","E","Final","ktoe","Non-energy","Patent fuel","phi.u",NA,"1961",NA
"414","CHN","PCM","E","Final","ktoe","Non-energy","Petroleum coke","phi.u",NA,"1961",NA
"415","CHN","PCM","E","Final","ktoe","Non-energy","Refinery gas","phi.u",NA,"1961",NA
"416","CHN","PCM","E","Final","ktoe","Non-energy","White spirit & SBP","phi.u",NA,"1961",NA
"417","ESP","PCM","E","Final","ktoe","Diesel cars","MD","phi.u",NA,"1961",1
"418","ESP","PCM","E","Final","ktoe","Petrol cars","MD","phi.u",NA,"1961",1
"419","ESP","PCM","E","Final","ktoe","Boat engines","MD","phi.u",NA,"1961",1
"420","ESP","PCM","E","Final","ktoe","Diesel trains","MD","phi.u",NA,"1961",1
"421","ESP","PCM","E","Final","ktoe","Steam (coal) trains","MD","phi.u",NA,"1961",1
"422","ESP","PCM","E","Final","ktoe","Domestic appliances","MD","phi.u",NA,"1961",1
"423","ESP","PCM","E","Final","ktoe","Industrial electric motors","MD","phi.u",NA,"1961",1
"424","ESP","PCM","E","Final","ktoe","Tractors","MD","phi.u",NA,"1961",1
"425","ESP","PCM","E","Final","ktoe","Airplanes","MD","phi.u",NA,"1961",1
"426","ESP","PCM","E","Final","ktoe","Commercial electric motors","MD","phi.u",NA,"1961",1
"427","ESP","PCM","E","Final","ktoe","Domestic electric motors","MD","phi.u",NA,"1961",1
"428","ESP","PCM","E","Final","ktoe","Biodiesel cars","MD","phi.u",NA,"1961",1
"429","ESP","PCM","E","Final","ktoe","Industry static diesel engines","MD","phi.u",NA,"1961",1
"430","ESP","PCM","E","Final","ktoe","Steam boats","MD","phi.u",NA,"1961",1
"431","ESP","PCM","E","Final","ktoe","Electric trains","MD","phi.u",NA,"1961",1
"432","ESP","PCM","E","Final","ktoe","Mining engines","MD","phi.u",NA,"1961",1
"433","ESP","PCM","E","Final","ktoe","Natural gas vehicles","MD","phi.u",NA,"1961",1
"434","ESP","PCM","E","Final","ktoe","Biogasoline cars","MD","phi.u",NA,"1961",1
"435","ESP","PCM","E","Final","ktoe","Electric cars","MD","phi.u",NA,"1961",1
"436","ESP","PCM","E","Final","ktoe","Electric lights","Light","phi.u",NA,"1961",1
"437","ESP","PCM","E","Final","ktoe","Industrial electric heaters","HTH.1600.C","phi.u",NA,"1961",0.840829618556976
"438","ESP","PCM","E","Final","ktoe","Industrial heat/furnace","HTH.1200.C","phi.u",NA,"1961",0.797610562400299
"439","ESP","PCM","E","Final","ktoe","Industrial electric heaters","HTH.1200.C","phi.u",NA,"1961",0.797610562400299
"440","ESP","PCM","E","Final","ktoe","Industrial heat/furnace","HTH.1000.C","phi.u",NA,"1961",0.765817067902447
"441","ESP","PCM","E","Final","ktoe","Industrial electric heaters","HTH.1000.C","phi.u",NA,"1961",0.765817067902447
"442","ESP","PCM","E","Final","ktoe","Industrial heat/furnace","HTH.800.C","phi.u",NA,"1961",0.72217304197922
"443","ESP","PCM","E","Final","ktoe","Industrial electric heaters","HTH.800.C","phi.u",NA,"1961",0.72217304197922
"444","ESP","PCM","E","Final","ktoe","Industrial heat/furnace","HTH.600.C","phi.u",NA,"1961",0.658535188684648
"445","ESP","PCM","E","Final","ktoe","Industrial electric heaters","HTH.600.C","phi.u",NA,"1961",0.658535188684648
"446","ESP","PCM","E","Final","ktoe","Industrial heat/furnace","MTH.200.C","phi.u",NA,"1961",0.369861566099546
"447","ESP","PCM","E","Final","ktoe","Industrial electric heaters","MTH.200.C","phi.u",NA,"1961",0.369861566099546
"448","ESP","PCM","E","Final","ktoe","Industrial heat/furnace","MTH.100.C","phi.u",NA,"1961",0.200991558354549
"449","ESP","PCM","E","Final","ktoe","Industrial electric heaters","MTH.100.C","phi.u",NA,"1961",0.200991558354549
"450","ESP","PCM","E","Final","ktoe","Domestic heat/furnace","LTH.20.C","phi.u",NA,"1961",0.0167700821734027
"451","ESP","PCM","E","Final","ktoe","Commercial heat/furnace","LTH.20.C","phi.u",NA,"1961",0.0167700821734027
"452","ESP","PCM","E","Final","ktoe","Domestic electric heaters","LTH.20.C","phi.u",NA,"1961",0.0167700821734027
"453","ESP","PCM","E","Final","ktoe","Commercial electric heaters","LTH.20.C","phi.u",NA,"1961",0.0167700821734027
"454","ESP","PCM","E","Final","ktoe","Non-energy","Biogases","phi.u",NA,"1961",1
"455","ESP","PCM","E","Final","ktoe","Non-energy","Bitumen","phi.u",NA,"1961",1
"456","ESP","PCM","E","Final","ktoe","Non-energy","Coal tar","phi.u",NA,"1961",1
"457","ESP","PCM","E","Final","ktoe","Non-energy","Electricity","phi.u",NA,"1961",1
"458","ESP","PCM","E","Final","ktoe","Non-energy","Liquefied petroleum gases (LPG)","phi.u",NA,"1961",1
"459","ESP","PCM","E","Final","ktoe","Air conditioners","LTC.15.C","phi.u",NA,"1961",0.0335401643468053
"460","ESP","PCM","E","Final","ktoe","Non-energy","Lubricants","phi.u",NA,"1961",1
"461","ESP","PCM","E","Final","ktoe","Non-energy","Naphtha","phi.u",NA,"1961",1
"462","ESP","PCM","E","Final","ktoe","Non-energy","Natural gas [of Oil and gas extraction]","phi.u",NA,"1961",1
"463","ESP","PCM","E","Final","ktoe","Non-energy","Other bituminous coal [of Coal mines]","phi.u",NA,"1961",1
"464","ESP","PCM","E","Final","ktoe","Non-energy","Other oil products","phi.u",NA,"1961",1
"465","ESP","PCM","E","Final","ktoe","Non-energy","Paraffin waxes","phi.u",NA,"1961",1
"466","ESP","PCM","E","Final","ktoe","Non-energy","Petroleum coke","phi.u",NA,"1961",1
"467","ESP","PCM","E","Final","ktoe","Non-energy","Primary solid biofuels","phi.u",NA,"1961",1
"468","ESP","PCM","E","Final","ktoe","Non-energy","Solar thermal","phi.u",NA,"1961",1
"469","ESP","PCM","E","Final","ktoe","Non-energy","White spirit & SBP","phi.u",NA,"1961",1
"470","GBR","PCM","E","Final","ktoe","Diesel cars","MD","phi.u",NA,"1961",1
"471","GBR","PCM","E","Final","ktoe","Petrol cars","MD","phi.u",NA,"1961",1
"472","GBR","PCM","E","Final","ktoe","Industry static diesel engines","MD","phi.u",NA,"1961",1
"473","GBR","PCM","E","Final","ktoe","Steam (coal) trains","MD","phi.u",NA,"1961",1
"474","GBR","PCM","E","Final","ktoe","Industrial electric motors","MD","phi.u",NA,"1961",1
"475","GBR","PCM","E","Final","ktoe","Domestic appliances","MD","phi.u",NA,"1961",1
"476","GBR","PCM","E","Final","ktoe","Commercial electric motors","MD","phi.u",NA,"1961",1
"477","GBR","PCM","E","Final","ktoe","Airplanes","MD","phi.u",NA,"1961",1
"478","GBR","PCM","E","Final","ktoe","Domestic electric motors","MD","phi.u",NA,"1961",1
"479","GBR","PCM","E","Final","ktoe","Boat engines","MD","phi.u",NA,"1961",1
"480","GBR","PCM","E","Final","ktoe","Biodiesel cars","MD","phi.u",NA,"1961",1
"481","GBR","PCM","E","Final","ktoe","Diesel trains","MD","phi.u",NA,"1961",1
"482","GBR","PCM","E","Final","ktoe","Tractors","MD","phi.u",NA,"1961",1
"483","GBR","PCM","E","Final","ktoe","Electric cars","MD","phi.u",NA,"1961",1
"484","GBR","PCM","E","Final","ktoe","Electric trains","MD","phi.u",NA,"1961",1
"485","GBR","PCM","E","Final","ktoe","Lighting town gas","Light","phi.u",NA,"1961",1
