"","Country","Method","Energy.type","Last.stage","Unit","Machine","Eu.product","Quantity","Maximum.values","Year","eta"
"6496","GBR","PCM","E","Final","ktoe","Domestic heat/furnace","LTH.20.C","eta.fu",NA,"1978",0.658872
"6497","GBR","PCM","E","Final","ktoe","Industrial heat/furnace","LTH.20.C","eta.fu",NA,"1978",0.658872
"6498","GBR","PCM","E","Final","ktoe","Domestic electric heaters","LTH.20.C","eta.fu",NA,"1978",0.836
"6499","GBR","PCM","E","Final","ktoe","Heat T assignment","LTH.20.C","eta.fu",NA,"1978",1
"6500","GBR","PCM","E","Final","ktoe","Non-energy","Bitumen","eta.fu",NA,"1978",1e-06
"6501","GBR","PCM","E","Final","ktoe","Non-energy","Coal tar","eta.fu",NA,"1978",1e-06
"6502","GBR","PCM","E","Final","ktoe","Non-energy","Electricity","eta.fu",NA,"1978",1e-06
"6503","GBR","PCM","E","Final","ktoe","Non-energy","Ethane","eta.fu",NA,"1978",1e-06
"6504","GBR","PCM","E","Final","ktoe","Non-energy","Fuel oil","eta.fu",NA,"1978",1e-06
"6505","GBR","PCM","E","Final","ktoe","Non-energy","Gas/diesel oil excl. biofuels","eta.fu",NA,"1978",1e-06
"6506","GBR","PCM","E","Final","ktoe","Non-energy","Liquefied petroleum gases (LPG)","eta.fu",NA,"1978",1e-06
"6507","GBR","PCM","E","Final","ktoe","Non-energy","Lubricants","eta.fu",NA,"1978",1e-06
"6508","GBR","PCM","E","Final","ktoe","Non-energy","Naphtha","eta.fu",NA,"1978",1e-06
"6509","GBR","PCM","E","Final","ktoe","Non-energy","Natural gas [of Oil and gas extraction]","eta.fu",NA,"1978",1e-06
"6510","GBR","PCM","E","Final","ktoe","Non-energy","Other oil products","eta.fu",NA,"1978",1e-06
"6511","GBR","PCM","E","Final","ktoe","Non-energy","Paraffin waxes","eta.fu",NA,"1978",1e-06
"6512","GBR","PCM","E","Final","ktoe","Non-energy","Petroleum coke","eta.fu",NA,"1978",1e-06
"6513","GBR","PCM","E","Final","ktoe","Non-energy","Refinery gas","eta.fu",NA,"1978",1e-06
"6514","GBR","PCM","E","Final","ktoe","Non-energy","White spirit & SBP","eta.fu",NA,"1978",1e-06
"6515","GHA","PCM","E","Final","ktoe","Petrol cars","MD","eta.fu",NA,"1978",0.157418837377749
"6516","GHA","PCM","E","Final","ktoe","Diesel cars","MD","eta.fu",NA,"1978",0.108543562082974
"6517","GHA","PCM","E","Final","ktoe","Industry static diesel engines","MD","eta.fu",NA,"1978",0.258
"6518","GHA","PCM","E","Final","ktoe","Industrial electric motors","MD","eta.fu",NA,"1978",0.726664
"6519","GHA","PCM","E","Final","ktoe","Tractors","MD","eta.fu",NA,"1978",0.0542717810414869
"6520","GHA","PCM","E","Final","ktoe","Boat engines","MD","eta.fu",NA,"1978",0.12885826017347
"6521","GHA","PCM","E","Final","ktoe","Diesel trains","MD","eta.fu",NA,"1978",0.12885826017347
"6522","GHA","PCM","E","Final","ktoe","Commercial electric motors","MD","eta.fu",NA,"1978",0.726664
"6523","GHA","PCM","E","Final","ktoe","Airplanes","MD","eta.fu",NA,"1978",0.204714156439431
"6524","GHA","PCM","E","Final","ktoe","Other appliances","MD","eta.fu",NA,"1978",0.726664
"6525","GHA","PCM","E","Final","ktoe","Electric cars","MD","eta.fu",NA,"1978",0.140673429038168
"6526","GHA","PCM","E","Final","ktoe","Fan","KE","eta.fu",NA,"1978",0.10653288
"6527","GHA","PCM","E","Final","ktoe","Electric lights","Light","eta.fu",NA,"1978",0.0279707174231332
"6528","GHA","PCM","E","Final","ktoe","Television","Light","eta.fu",NA,"1978",0.000981499130427221
"6529","GHA","PCM","E","Final","ktoe","Industrial electric heaters","HTH.600.C","eta.fu",NA,"1978",0.816
"6530","GHA","PCM","E","Final","ktoe","Industrial heat/furnace","HTH.600.C","eta.fu",NA,"1978",0.327576999190289
"6531","GHA","PCM","E","Final","ktoe","Industrial electric heaters","MTH.200.C","eta.fu",NA,"1978",0.816
"6532","GHA","PCM","E","Final","ktoe","Industrial heat/furnace","MTH.200.C","eta.fu",NA,"1978",0.327576999190289
"6533","GHA","PCM","E","Final","ktoe","Iron","MTH.200.C","eta.fu",NA,"1978",0.816
"6534","GHA","PCM","E","Final","ktoe","Wood stoves","MTH.100.C","eta.fu",NA,"1978",0.14
"6535","GHA","PCM","E","Final","ktoe","Charcoal stoves","MTH.100.C","eta.fu",NA,"1978",0.18
"6536","GHA","PCM","E","Final","ktoe","Kerosene stoves","MTH.100.C","eta.fu",NA,"1978",0.35
"6537","GHA","PCM","E","Final","ktoe","LPG stoves","MTH.100.C","eta.fu",NA,"1978",0.45
"6538","GHA","PCM","E","Final","ktoe","Industrial electric heaters","MTH.100.C","eta.fu",NA,"1978",0.816
"6539","GHA","PCM","E","Final","ktoe","Commercial electric heaters","MTH.100.C","eta.fu",NA,"1978",0.816
"6540","GHA","PCM","E","Final","ktoe","Industrial heat/furnace","MTH.100.C","eta.fu",NA,"1978",0.891414901889241
"6541","GHA","PCM","E","Final","ktoe","Refrigerators","LTH.-10.C","eta.fu",NA,"1978",0.234444444444444
"6542","GHA","PCM","E","Final","ktoe","Non-energy","Bitumen","eta.fu",NA,"1978",1e-06
"6543","GHA","PCM","E","Final","ktoe","Non-energy","Crude oil","eta.fu",NA,"1978",1e-06
"6544","GHA","PCM","E","Final","ktoe","Non-energy","Lubricants","eta.fu",NA,"1978",1e-06
"6545","GHA","PCM","E","Final","ktoe","Non-energy","Other oil products","eta.fu",NA,"1978",1e-06
"6546","MEX","PCM","E","Final","ktoe","Petrol cars","MD","eta.fu",NA,"1978",0.548102772562821
"6547","MEX","PCM","E","Final","ktoe","Industry static diesel engines","MD","eta.fu",NA,"1978",0.543248530924037
"6548","MEX","PCM","E","Final","ktoe","Diesel cars","MD","eta.fu",NA,"1978",0.548102772562821
"6549","MEX","PCM","E","Final","ktoe","Industrial electric motors","MD","eta.fu",NA,"1978",0.633714921543594
"6550","MEX","PCM","E","Final","ktoe","Boat engines","MD","eta.fu",NA,"1978",0.364146887340406
"6551","MEX","PCM","E","Final","ktoe","Diesel trains","MD","eta.fu",NA,"1978",0.312695643429249
"6552","MEX","PCM","E","Final","ktoe","Electric trains","MD","eta.fu",NA,"1978",0.79348
"6553","MEX","PCM","E","Final","ktoe","Airplanes","MD","eta.fu",NA,"1978",0.256
"6554","MEX","PCM","E","Final","ktoe","Electric lights","Light","eta.fu",NA,"1978",0.082
"6555","MEX","PCM","E","Final","ktoe","Coal/Oil Light","Light","eta.fu",NA,"1978",0.0272882650840991
"6556","MEX","PCM","E","Final","ktoe","Industrial heat/furnace","HTH.600.C","eta.fu",NA,"1978",0.319172275387186
"6557","MEX","PCM","E","Final","ktoe","Industrial electric heaters","HTH.600.C","eta.fu",NA,"1978",0.87
"6558","MEX","PCM","E","Final","ktoe","Industrial heat/furnace","MTH.360.C","eta.fu",NA,"1978",0.139400914612191
"6559","MEX","PCM","E","Final","ktoe","Domestic heat/furnace","LTH.80.C","eta.fu",NA,"1978",0.170224137704406
"6560","MEX","PCM","E","Final","ktoe","Industrial heat/furnace","LTH.80.C","eta.fu",NA,"1978",0.170856478126908
"6561","MEX","PCM","E","Final","ktoe","Commercial heat/furnace","LTH.80.C","eta.fu",NA,"1978",0.170224137704406
"6562","MEX","PCM","E","Final","ktoe","Industrial electric heaters","LTH.80.C","eta.fu",NA,"1978",0.87
"6563","MEX","PCM","E","Final","ktoe","Non-energy","Bitumen","eta.fu",NA,"1978",1e-06
"6564","MEX","PCM","E","Final","ktoe","Non-energy","Coal tar","eta.fu",NA,"1978",1e-06
"6565","MEX","PCM","E","Final","ktoe","Non-energy","Coke oven coke","eta.fu",NA,"1978",1e-06
"6566","MEX","PCM","E","Final","ktoe","Non-energy","Electricity","eta.fu",NA,"1978",1e-06
"6567","MEX","PCM","E","Final","ktoe","Electrolysis machines","Electrolysis","eta.fu",NA,"1978",0.564974102060712
"6568","MEX","PCM","E","Final","ktoe","Electronic devices","Electronics","eta.fu",NA,"1978",8.2e-05
"6569","MEX","PCM","E","Final","ktoe","Non-energy","Ethane","eta.fu",NA,"1978",1e-06
"6570","MEX","PCM","E","Final","ktoe","Non-energy","Liquefied petroleum gases (LPG)","eta.fu",NA,"1978",1e-06
"6571","MEX","PCM","E","Final","ktoe","Non-energy","Lubricants","eta.fu",NA,"1978",1e-06
"6572","MEX","PCM","E","Final","ktoe","Non-energy","Naphtha","eta.fu",NA,"1978",1e-06
"6573","MEX","PCM","E","Final","ktoe","Non-energy","Natural gas [of Oil and gas extraction]","eta.fu",NA,"1978",1e-06
"6574","MEX","PCM","E","Final","ktoe","Non-energy","Other kerosene","eta.fu",NA,"1978",1e-06
"6575","MEX","PCM","E","Final","ktoe","Non-energy","Other oil products","eta.fu",NA,"1978",1e-06
"6576","MEX","PCM","E","Final","ktoe","Non-energy","Paraffin waxes","eta.fu",NA,"1978",1e-06
"6577","PRT","PCM","E","Final","ktoe","Diesel cars","MD","eta.fu",NA,"1978",0.122430422843193
"6578","PRT","PCM","E","Final","ktoe","Petrol cars","MD","eta.fu",NA,"1978",0.0979443382745543
"6579","PRT","PCM","E","Final","ktoe","Industrial electric motors","MD","eta.fu",NA,"1978",0.795
"6580","PRT","PCM","E","Final","ktoe","Industry static diesel engines","MD","eta.fu",NA,"1978",0.34634086648509
"6581","PRT","PCM","E","Final","ktoe","Airplanes","MD","eta.fu",NA,"1978",0.1944
"6582","PRT","PCM","E","Final","ktoe","Commercial electric motors","MD","eta.fu",NA,"1978",0.795
"6583","PRT","PCM","E","Final","ktoe","Steam (coal) trains","MD","eta.fu",NA,"1978",0.066
